SModelS_status Analysis Disp MT_displaced_xsec Tx file r_max m(N1) m(H+) ctau(H+) BR(H+)
Excluded ATLAS-SUSY-2016-32 0.0 1.897 THSCPM1b,THSCPM8 IDM_mhc_200_mn1_0.003981_dm_50_la2_0.01_laL_0.01_.slha.py 38.324 0.003981 200.0 531.878 1[N1,e-]
Non-excluded CMS-SUS-17-009 0.7965 0.2702 TSelSel IDM_mhc_700_mn1_5.0118e-06_dm_50_la2_0.01_laL_0.01_.slha.py 1.171e-05 5.011e-06 700.0 0.05234 1[N1,e-]
Non-excluded CMS-SUS-17-009 42.878 30.543 TSelSel IDM_mhc_240_mn1_1.2589e-06_dm_50_la2_0.01_laL_0.01_.slha.py 8.659e-05 1.258e-06 240.0 0.1153 1[N1,e-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b IDM_mhc_660_mn1_0.31622_dm_50_la2_0.01_laL_0.01_.slha.py 0.5121 0.3162 660.0 3723.15 1[N1,e-]
Excluded ATLAS-SUSY-2016-32 0.0 2.728 THSCPM1b,THSCPM8 IDM_mhc_180_mn1_0.0031622_dm_50_la2_0.01_laL_0.01_.slha.py 45.332 0.003162 180.0 526.205 1[N1,e-]
Non-excluded CMS-PAS-EXO-16-036 0.0 0.111 THSCPM1b IDM_mhc_760_mn1_0.001_dm_50_la2_0.01_laL_0.01_.slha.py 0.02625 0.001 760.0 8.848 1[N1,e-]
Non-excluded CMS-SUS-17-009 6.414 3.639 TSelSel IDM_mhc_420_mn1_3.981e-06_dm_50_la2_0.01_laL_0.01_.slha.py 2.013e-05 3.981e-06 420.0 0.1167 1[N1,e-]
Non-excluded CMS-EXO-13-006 0.183 0.3092 THSCPM1b,THSCPM2b,THSCPM9 IDM_mhc_680_mn1_0.00012589_dm_50_la2_0.01_laL_0.01_.slha.py 0.0002778 0.0001258 680.0 1.399 1[N1,e-]
Excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b,THSCPM8 IDM_mhc_180_mn1_0.31622_dm_50_la2_0.01_laL_0.01_.slha.py 46.407 0.3162 180.0 52620.523 1[N1,e-]
Excluded ATLAS-SUSY-2016-32 0.0 0.02154 THSCPM1b,THSCPM8 IDM_mhc_240_mn1_0.079432_dm_50_la2_0.01_laL_0.01_.slha.py 22.116 0.07943 240.0 7281.437 1[N1,e-]
Excluded ATLAS-SUSY-2016-32 0.0 0.3981 THSCPM1b IDM_mhc_360_mn1_0.0063095_dm_50_la2_0.01_laL_0.01_.slha.py 5.08 0.006309 360.0 252.336 1[N1,e-]
Non-excluded CMS-SUS-17-009 0.2644 0.08575 TSelSel IDM_mhc_780_mn1_3.981e-05_dm_50_la2_0.01_laL_0.01_.slha.py 1.651e-07 3.981e-05 780.0 0.335 1[N1,e-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b IDM_mhc_800_mn1_0.015848_dm_50_la2_0.01_laL_0.01_.slha.py 0.1876 0.01584 800.0 126.491 1[N1,e-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.08335 THSCPM1b IDM_mhc_620_mn1_0.0050118_dm_50_la2_0.01_laL_0.01_.slha.py 0.4997 0.005011 620.0 66.89 1[N1,e-]
Non-excluded CMS-EXO-13-006 0.0 3.691 THSCPM1b,THSCPM2b,THSCPM8,THSCPM9 IDM_mhc_420_mn1_0.00019952_dm_50_la2_0.01_laL_0.01_.slha.py 0.3707 0.0001995 420.0 5.838 1[N1,e-]
Excluded CMS-EXO-13-006 0.0 78.474 THSCPM1b,THSCPM2b,THSCPM8,THSCPM9 IDM_mhc_140_mn1_0.00012589_dm_50_la2_0.01_laL_0.01_.slha.py 10.798 0.0001258 140.0 35.49 1[N1,e-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b IDM_mhc_780_mn1_0.025118_dm_50_la2_0.01_laL_0.01_.slha.py 0.2223 0.02511 780.0 211.27 1[N1,e-]
Excluded ATLAS-SUSY-2016-32 0.0 0.01262 THSCPM1b IDM_mhc_440_mn1_0.03981_dm_50_la2_0.01_laL_0.01_.slha.py 2.537 0.03981 440.0 1060.897 1[N1,e-]
Excluded CMS-EXO-13-006 0.0 0.6023 THSCPM1b,THSCPM2b,THSCPM8,THSCPM9 IDM_mhc_120_mn1_0.019952_dm_50_la2_0.01_laL_0.01_.slha.py 19.852 0.01995 120.0 7799.484 1[N1,e-]
Non-excluded CMS-SUS-17-009 65.782 114.211 TSelSel IDM_mhc_160_mn1_1.2589e-06_dm_50_la2_0.01_laL_0.01_.slha.py 2.472e-05 1.258e-06 160.0 0.2681 1[N1,e-]
Non-excluded CMS-SUS-17-009 5.882 3.639 TSelSel IDM_mhc_420_mn1_5.0118e-06_dm_50_la2_0.01_laL_0.01_.slha.py 1.272e-05 5.011e-06 420.0 0.1461 1[N1,e-]
Excluded CMS-EXO-13-006 0.0 20.724 THSCPM1b,THSCPM2b,THSCPM8,THSCPM9 IDM_mhc_100_mn1_0.00079432_dm_50_la2_0.01_laL_0.01_.slha.py 27.247 0.0007943 100.0 456.775 1[N1,e-]
Non-excluded CMS-EXO-13-006 0.0 2.405 THSCPM1b,THSCPM2b,THSCPM8,THSCPM9 IDM_mhc_460_mn1_0.00025118_dm_50_la2_0.01_laL_0.01_.slha.py 0.222 0.0002511 460.0 6.109 1[N1,e-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b IDM_mhc_980_mn1_0.079432_dm_50_la2_0.01_laL_0.01_.slha.py 0.03164 0.07943 980.0 422.541 1[N1,e-]
Excluded ATLAS-SUSY-2016-32 0.0 12.955 THSCPM1b,THSCPM8 IDM_mhc_300_mn1_0.00015848_dm_50_la2_0.01_laL_0.01_.slha.py 1.375 0.0001584 300.0 9.177 1[N1,e-]
Excluded ATLAS-SUSY-2016-32 0.0 0.07679 THSCPM1b IDM_mhc_300_mn1_0.031622_dm_50_la2_0.01_laL_0.01_.slha.py 10.54 0.03162 300.0 1827.101 1[N1,e-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b IDM_mhc_880_mn1_0.12589_dm_50_la2_0.01_laL_0.01_.slha.py 0.1283 0.1258 880.0 832.603 1[N1,e-]
Non-excluded CMS-SUS-17-009 0.2522 0.04399 TSelSel IDM_mhc_880_mn1_3.981e-06_dm_50_la2_0.01_laL_0.01_.slha.py 1.421e-05 3.981e-06 880.0 0.02631 1[N1,e-]
Non-excluded CMS-SUS-17-009 0.2125 0.07481 TSelSel IDM_mhc_800_mn1_5.0118e-05_dm_50_la2_0.01_laL_0.01_.slha.py 1.002e-07 5.011e-05 800.0 0.401 1[N1,e-]
Non-excluded CMS-EXO-13-006 0.08364 0.2518 THSCPM1b,THSCPM2b,THSCPM9 IDM_mhc_700_mn1_0.00019952_dm_50_la2_0.01_laL_0.01_.slha.py 0.001164 0.0001995 700.0 2.085 1[N1,e-]
Non-excluded CMS-SUS-17-009 1.927 0.7406 TSelSel IDM_mhc_580_mn1_1.2589e-06_dm_50_la2_0.01_laL_0.01_.slha.py 0.0002059 1.258e-06 580.0 0.01915 1[N1,e-]
Non-excluded CMS-SUS-17-009 15.898 6.768 TSelSel IDM_mhc_360_mn1_1e-06_dm_50_la2_0.01_laL_0.01_.slha.py 0.0002828 1e-06 360.0 0.04002 1[N1,e-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.1593 THSCPM1b IDM_mhc_600_mn1_0.0025118_dm_50_la2_0.01_laL_0.01_.slha.py 0.4268 0.002511 600.0 35.812 1[N1,e-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b IDM_mhc_1000_mn1_0.03981_dm_50_la2_0.01_laL_0.01_.slha.py 0.02707 0.03981 1000.0 203.429 1[N1,e-]
Excluded ATLAS-SUSY-2016-32 0.0 0.01183 THSCPM1b,THSCPM8 IDM_mhc_260_mn1_0.12589_dm_50_la2_0.01_laL_0.01_.slha.py 16.915 0.1258 260.0 9768.661 1[N1,e-]
Non-excluded CMS-EXO-13-006 4.538 117.421 THSCPM1b,THSCPM2b,THSCPM8,THSCPM9 IDM_mhc_160_mn1_1e-05_dm_50_la2_0.01_laL_0.01_.slha.py 0.2476 1e-05 160.0 2.128 1[N1,e-]
Excluded CMS-EXO-13-006 0.0 4.49 THSCPM1b,THSCPM2b,THSCPM8,THSCPM9 IDM_mhc_380_mn1_0.00031622_dm_50_la2_0.01_laL_0.01_.slha.py 1.159 0.0003162 380.0 11.34 1[N1,e-]
Excluded ATLAS-SUSY-2016-32 0.0 0.2609 THSCPM1b IDM_mhc_360_mn1_0.0079432_dm_50_la2_0.01_laL_0.01_.slha.py 5.18 0.007943 360.0 317.756 1[N1,e-]
Non-excluded CMS-EXO-13-006 0.3691 8.741 THSCPM1b,THSCPM2b,THSCPM8,THSCPM9 IDM_mhc_340_mn1_6.3095e-05_dm_50_la2_0.01_laL_0.01_.slha.py 0.08013 6.309e-05 340.0 2.835 1[N1,e-]
Excluded ATLAS-SUSY-2016-32 0.0 0.0271 THSCPM1b,THSCPM8 IDM_mhc_240_mn1_0.063095_dm_50_la2_0.01_laL_0.01_.slha.py 22.083 0.06309 240.0 5786.714 1[N1,e-]
Non-excluded CMS-SUS-17-009 0.7628 0.2699 TSelSel IDM_mhc_700_mn1_1.9952e-06_dm_50_la2_0.01_laL_0.01_.slha.py 7.23e-05 1.995e-06 700.0 0.02085 1[N1,e-]
Excluded ATLAS-SUSY-2016-32 0.0 0.8952 THSCPM1b IDM_mhc_380_mn1_0.0025118_dm_50_la2_0.01_laL_0.01_.slha.py 3.441 0.002511 380.0 90.103 1[N1,e-]
Non-excluded CMS-SUS-17-009 0.2376 0.04401 TSelSel IDM_mhc_880_mn1_7.9432e-06_dm_50_la2_0.01_laL_0.01_.slha.py 3.623e-06 7.943e-06 880.0 0.05248 1[N1,e-]
Non-excluded CMS-EXO-13-006 0.0 0.7287 THSCPM1b,THSCPM2b,THSCPM9 IDM_mhc_580_mn1_0.0003981_dm_50_la2_0.01_laL_0.01_.slha.py 0.05514 0.0003981 580.0 6.071 1[N1,e-]
Non-excluded CMS-PAS-EXO-16-036 0.0 0.1034 THSCPM1b IDM_mhc_760_mn1_0.0012589_dm_50_la2_0.01_laL_0.01_.slha.py 0.03633 0.001258 760.0 11.148 1[N1,e-]
Non-excluded CMS-PAS-EXO-16-036 0.0 0.2381 THSCPM1b IDM_mhc_640_mn1_0.001_dm_50_la2_0.01_laL_0.01_.slha.py 0.09459 0.001 640.0 12.489 1[N1,e-]
Non-excluded CMS-EXO-13-006 0.0 123.117 THSCPM1b,THSCPM2b,THSCPM8,THSCPM9 IDM_mhc_160_mn1_1.5848e-05_dm_50_la2_0.01_laL_0.01_.slha.py 0.9012 1.584e-05 160.0 3.373 1[N1,e-]
Excluded ATLAS-SUSY-2016-32 0.0 0.03943 THSCPM1b,THSCPM8 IDM_mhc_220_mn1_0.050118_dm_50_la2_0.01_laL_0.01_.slha.py 29.353 0.05011 220.0 5496.572 1[N1,e-]
Non-excluded CMS-SUS-17-009 1.233 0.7418 TSelSel IDM_mhc_580_mn1_1.5848e-05_dm_50_la2_0.01_laL_0.01_.slha.py 1.348e-06 1.584e-05 580.0 0.2418 1[N1,e-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b IDM_mhc_940_mn1_0.03981_dm_50_la2_0.01_laL_0.01_.slha.py 0.04106 0.03981 940.0 230.522 1[N1,e-]
Excluded CMS-EXO-13-006 0.0 61.044 THSCPM1b,THSCPM2b,THSCPM8,THSCPM9 IDM_mhc_200_mn1_3.1622e-05_dm_50_la2_0.01_laL_0.01_.slha.py 1.509 3.162e-05 200.0 4.225 1[N1,e-]
Non-excluded CMS-SUS-17-009 0.4473 0.1953 TSelSel IDM_mhc_720_mn1_2.5118e-05_dm_50_la2_0.01_laL_0.01_.slha.py 4.586e-07 2.511e-05 720.0 0.2482 1[N1,e-]
Non-excluded CMS-EXO-13-006 0.01544 0.09291 THSCPM1b,THSCPM2b,THSCPM9 IDM_mhc_760_mn1_0.00031622_dm_50_la2_0.01_laL_0.01_.slha.py 0.001578 0.0003162 760.0 2.802 1[N1,e-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b IDM_mhc_580_mn1_0.12589_dm_50_la2_0.01_laL_0.01_.slha.py 0.9766 0.1258 580.0 1915.795 1[N1,e-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b IDM_mhc_880_mn1_0.012589_dm_50_la2_0.01_laL_0.01_.slha.py 0.09898 0.01258 880.0 83.26 1[N1,e-]
Excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b,THSCPM8 IDM_mhc_200_mn1_0.25118_dm_50_la2_0.01_laL_0.01_.slha.py 39.235 0.2511 200.0 33559.007 1[N1,e-]
Excluded ATLAS-SUSY-2016-32 0.0 10.037 THSCPM1b,THSCPM8 IDM_mhc_220_mn1_0.00063095_dm_50_la2_0.01_laL_0.01_.slha.py 22.443 0.0006309 220.0 69.237 1[N1,e-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.5438 THSCPM1b IDM_mhc_520_mn1_0.0015848_dm_50_la2_0.01_laL_0.01_.slha.py 0.596 0.001584 520.0 30.126 1[N1,e-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b IDM_mhc_600_mn1_0.63095_dm_50_la2_0.01_laL_0.01_.slha.py 0.8323 0.6309 600.0 9010.363 1[N1,e-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.09247 THSCPM1b IDM_mhc_560_mn1_0.0063095_dm_50_la2_0.01_laL_0.01_.slha.py 0.8864 0.006309 560.0 103.312 1[N1,e-]
Excluded ATLAS-SUSY-2016-32 0.0 84.072 THSCPM1b,THSCPM8 IDM_mhc_180_mn1_3.981e-05_dm_50_la2_0.01_laL_0.01_.slha.py 3.638 3.981e-05 180.0 6.621 1[N1,e-]
Non-excluded CMS-PAS-EXO-16-036 0.0 0.01884 THSCPM1b IDM_mhc_840_mn1_0.0012589_dm_50_la2_0.01_laL_0.01_.slha.py 0.01579 0.001258 840.0 9.135 1[N1,e-]
Non-excluded CMS-EXO-13-006 0.0 2.951 THSCPM1b,THSCPM2b,THSCPM8,THSCPM9 IDM_mhc_440_mn1_0.00019952_dm_50_la2_0.01_laL_0.01_.slha.py 0.2244 0.0001995 440.0 5.318 1[N1,e-]
Non-excluded CMS-SUS-17-009 0.5893 0.1953 TSelSel IDM_mhc_720_mn1_1e-05_dm_50_la2_0.01_laL_0.01_.slha.py 2.88e-06 1e-05 720.0 0.09866 1[N1,e-]
Non-excluded CMS-SUS-17-009 7.853 5.467 TSelSel IDM_mhc_380_mn1_5.0118e-06_dm_50_la2_0.01_laL_0.01_.slha.py 1.18e-05 5.011e-06 380.0 0.1793 1[N1,e-]
Excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b IDM_mhc_480_mn1_1.0_dm_50_la2_0.01_laL_0.01_.slha.py 1.775 1.0 480.0 22347.334 1[N1,e-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.02048 THSCPM1b IDM_mhc_780_mn1_0.0031622_dm_50_la2_0.01_laL_0.01_.slha.py 0.101 0.003162 780.0 26.593 1[N1,e-]
Excluded ATLAS-SUSY-2016-32 0.0 47.148 THSCPM1b,THSCPM8 IDM_mhc_200_mn1_0.0001_dm_50_la2_0.01_laL_0.01_.slha.py 10.139 0.0001 200.0 13.332 1[N1,e-]
Non-excluded ATLAS-SUSY-2016-32 26.102 41.07 THSCPM1b,THSCPM8 IDM_mhc_220_mn1_3.981e-06_dm_50_la2_0.01_laL_0.01_.slha.py 7.403e-06 3.981e-06 220.0 0.4365 1[N1,e-]
Excluded ATLAS-SUSY-2016-32 0.0 0.2237 THSCPM1b,THSCPM8 IDM_mhc_200_mn1_0.025118_dm_50_la2_0.01_laL_0.01_.slha.py 38.765 0.02511 200.0 3355.9 1[N1,e-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b IDM_mhc_840_mn1_1.0_dm_50_la2_0.01_laL_0.01_.slha.py 0.1724 1.0 840.0 7254.667 1[N1,e-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.01385 THSCPM1b IDM_mhc_680_mn1_0.01_dm_50_la2_0.01_laL_0.01_.slha.py 0.3547 0.01 680.0 110.857 1[N1,e-]
Excluded ATLAS-SUSY-2016-32 0.0 0.9679 THSCPM1b,THSCPM8 IDM_mhc_400_mn1_0.0019952_dm_50_la2_0.01_laL_0.01_.slha.py 2.617 0.001995 400.0 64.485 1[N1,e-]
Excluded ATLAS-SUSY-2016-32 0.0 41.662 THSCPM1b,THSCPM8 IDM_mhc_200_mn1_0.00012589_dm_50_la2_0.01_laL_0.01_.slha.py 13.067 0.0001258 200.0 16.865 1[N1,e-]
Non-excluded CMS-SUS-17-009 0.5352 0.09838 TSelSel IDM_mhc_760_mn1_5.0118e-06_dm_50_la2_0.01_laL_0.01_.slha.py 1.066e-05 5.011e-06 760.0 0.04444 1[N1,e-]
Non-excluded CMS-SUS-17-009 49.207 41.068 TSelSel IDM_mhc_220_mn1_1.2589e-06_dm_50_la2_0.01_laL_0.01_.slha.py 6.852e-05 1.258e-06 220.0 0.1379 1[N1,e-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.01102 THSCPM1b IDM_mhc_640_mn1_0.015848_dm_50_la2_0.01_laL_0.01_.slha.py 0.5396 0.01584 640.0 198.318 1[N1,e-]
Excluded CMS-EXO-13-006 0.0 0.02988 THSCPM1b,THSCPM2b,THSCPM8,THSCPM9 IDM_mhc_120_mn1_0.15848_dm_50_la2_0.01_laL_0.01_.slha.py 19.903 0.1584 120.0 61857.982 1[N1,e-]
Non-excluded CMS-EXO-13-006 0.04277 0.1727 THSCPM1b,THSCPM2b,THSCPM9 IDM_mhc_720_mn1_0.00025118_dm_50_la2_0.01_laL_0.01_.slha.py 0.00182 0.0002511 720.0 2.482 1[N1,e-]
Excluded ATLAS-SUSY-2016-32 0.0 0.1111 THSCPM1b IDM_mhc_440_mn1_0.01_dm_50_la2_0.01_laL_0.01_.slha.py 2.371 0.01 440.0 266.298 1[N1,e-]
Excluded ATLAS-SUSY-2016-32 0.0 7.059 THSCPM1b,THSCPM8 IDM_mhc_240_mn1_0.00079432_dm_50_la2_0.01_laL_0.01_.slha.py 16.993 0.0007943 240.0 72.814 1[N1,e-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b IDM_mhc_900_mn1_0.1_dm_50_la2_0.01_laL_0.01_.slha.py 0.1139 0.1 900.0 630.437 1[N1,e-]
Excluded ATLAS-SUSY-2016-32 0.0 0.7033 THSCPM1b,THSCPM8 IDM_mhc_160_mn1_0.012589_dm_50_la2_0.01_laL_0.01_.slha.py 28.957 0.01258 160.0 2681.072 1[N1,e-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b IDM_mhc_680_mn1_0.031622_dm_50_la2_0.01_laL_0.01_.slha.py 0.4113 0.03162 680.0 350.491 1[N1,e-]
Excluded ATLAS-SUSY-2016-32 0.0 0.01354 THSCPM1b,THSCPM8 IDM_mhc_180_mn1_0.19952_dm_50_la2_0.01_laL_0.01_.slha.py 46.366 0.1995 180.0 33220.027 1[N1,e-]
Excluded ATLAS-SUSY-2016-32 0.0 4.274 THSCPM1b,THSCPM8 IDM_mhc_180_mn1_0.0019952_dm_50_la2_0.01_laL_0.01_.slha.py 44.471 0.001995 180.0 332.2 1[N1,e-]
Non-excluded CMS-EXO-13-006 2.14 2.293 THSCPM1b,THSCPM2b,THSCPM8,THSCPM9 IDM_mhc_460_mn1_2.5118e-05_dm_50_la2_0.01_laL_0.01_.slha.py 7.874e-06 2.511e-05 460.0 0.6109 1[N1,e-]
Excluded CMS-EXO-13-006 0.0 173.923 THSCPM1b,THSCPM2b,THSCPM8,THSCPM9 IDM_mhc_140_mn1_3.1622e-05_dm_50_la2_0.01_laL_0.01_.slha.py 5.405 3.162e-05 140.0 8.928 1[N1,e-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b,THSCPM2b IDM_mhc_980_mn1_3.1622e-06_dm_50_la2_0.01_laL_0.01_.slha.py 1.094e-09 3.162e-06 980.0 0.01686 1[N1,e-]
Non-excluded CMS-EXO-13-006 0.0 3.195 THSCPM1b,THSCPM2b,THSCPM8,THSCPM9 IDM_mhc_420_mn1_0.00031622_dm_50_la2_0.01_laL_0.01_.slha.py 0.621 0.0003162 420.0 9.264 1[N1,e-]
Non-excluded CMS-SUS-17-009 0.2083 0.05016 TSelSel IDM_mhc_860_mn1_1.9952e-05_dm_50_la2_0.01_laL_0.01_.slha.py 5.925e-07 1.995e-05 860.0 0.1379 1[N1,e-]
Excluded ATLAS-SUSY-2016-32 0.0 8.756 THSCPM1b,THSCPM8 IDM_mhc_180_mn1_0.001_dm_50_la2_0.01_laL_0.01_.slha.py 40.861 0.001 180.0 165.82 1[N1,e-]
Excluded ATLAS-SUSY-2016-32 0.0 15.757 THSCPM1b,THSCPM8 IDM_mhc_160_mn1_0.00063095_dm_50_la2_0.01_laL_0.01_.slha.py 22.991 0.0006309 160.0 134.236 1[N1,e-]
Non-excluded CMS-EXO-13-006 0.0 14.643 THSCPM1b,THSCPM2b,THSCPM8,THSCPM9 IDM_mhc_300_mn1_7.9432e-05_dm_50_la2_0.01_laL_0.01_.slha.py 0.4239 7.943e-05 300.0 4.61 1[N1,e-]
Non-excluded CMS-PAS-EXO-16-036 0.0 0.6557 THSCPM1b IDM_mhc_580_mn1_0.00063095_dm_50_la2_0.01_laL_0.01_.slha.py 0.1061 0.0006309 580.0 9.625 1[N1,e-]
Non-excluded CMS-PAS-EXO-16-036 0.0 0.01033 THSCPM1b IDM_mhc_920_mn1_0.0025118_dm_50_la2_0.01_laL_0.01_.slha.py 0.01717 0.002511 920.0 15.178 1[N1,e-]
Non-excluded CMS-EXO-13-006 1.937 4.42 THSCPM1b,THSCPM2b,THSCPM8,THSCPM9 IDM_mhc_400_mn1_3.981e-05_dm_50_la2_0.01_laL_0.01_.slha.py 0.004393 3.981e-05 400.0 1.289 1[N1,e-]
Non-excluded CMS-SUS-17-009 0.2717 0.05713 TSelSel IDM_mhc_840_mn1_2.5118e-06_dm_50_la2_0.01_laL_0.01_.slha.py 3.682e-05 2.511e-06 840.0 0.01827 1[N1,e-]
Non-excluded CMS-SUS-17-009 6.811 2.771 TSelSel IDM_mhc_440_mn1_1.9952e-06_dm_50_la2_0.01_laL_0.01_.slha.py 8.308e-05 1.995e-06 440.0 0.05318 1[N1,e-]
Non-excluded CMS-SUS-17-009 3.15 1.335 TSelSel IDM_mhc_520_mn1_1e-06_dm_50_la2_0.01_laL_0.01_.slha.py 0.0003347 1e-06 520.0 0.01897 1[N1,e-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.04177 THSCPM1b,THSCPM2b,THSCPM9 IDM_mhc_840_mn1_0.00050118_dm_50_la2_0.01_laL_0.01_.slha.py 0.001603 0.0005011 840.0 3.634 1[N1,e-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b IDM_mhc_660_mn1_0.19952_dm_50_la2_0.01_laL_0.01_.slha.py 0.5102 0.1995 660.0 2346.337 1[N1,e-]
Non-excluded CMS-EXO-13-006 10.101 41.475 THSCPM1b,THSCPM2b,THSCPM8,THSCPM9 IDM_mhc_220_mn1_1.5848e-05_dm_50_la2_0.01_laL_0.01_.slha.py 0.09593 1.584e-05 220.0 1.73 1[N1,e-]
Excluded ATLAS-SUSY-2016-32 0.0 2.376 THSCPM1b,THSCPM8 IDM_mhc_200_mn1_0.0031622_dm_50_la2_0.01_laL_0.01_.slha.py 38.269 0.003162 200.0 422.541 1[N1,e-]
Excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b IDM_mhc_540_mn1_0.3981_dm_50_la2_0.01_laL_0.01_.slha.py 1.162 0.3981 540.0 7022.311 1[N1,e-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b,THSCPM2b IDM_mhc_940_mn1_1.9952e-05_dm_50_la2_0.01_laL_0.01_.slha.py 4.167e-10 1.995e-05 940.0 0.1153 1[N1,e-]
Non-excluded CMS-EXO-13-006 0.0 1.522 THSCPM1b,THSCPM2b,THSCPM8,THSCPM9 IDM_mhc_500_mn1_0.00031622_dm_50_la2_0.01_laL_0.01_.slha.py 0.1542 0.0003162 500.0 6.512 1[N1,e-]
Excluded ATLAS-SUSY-2016-32 0.0 0.4003 THSCPM1b IDM_mhc_320_mn1_0.0079432_dm_50_la2_0.01_laL_0.01_.slha.py 8.135 0.007943 320.0 403.531 1[N1,e-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b IDM_mhc_620_mn1_0.050118_dm_50_la2_0.01_laL_0.01_.slha.py 0.6903 0.05011 620.0 668.904 1[N1,e-]
Non-excluded CMS-EXO-13-006 0.0 5.7 THSCPM1b,THSCPM2b,THSCPM8,THSCPM9 IDM_mhc_380_mn1_0.0001_dm_50_la2_0.01_laL_0.01_.slha.py 0.2481 0.0001 380.0 3.581 1[N1,e-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b IDM_mhc_720_mn1_0.50118_dm_50_la2_0.01_laL_0.01_.slha.py 0.3591 0.5011 720.0 4945.537 1[N1,e-]
Non-excluded CMS-PAS-EXO-16-036 0.0 0.1317 THSCPM1b IDM_mhc_720_mn1_0.0012589_dm_50_la2_0.01_laL_0.01_.slha.py 0.05415 0.001258 720.0 12.41 1[N1,e-]
Non-excluded CMS-SUS-17-009 45.55 79.054 TSelSel IDM_mhc_180_mn1_1.9952e-06_dm_50_la2_0.01_laL_0.01_.slha.py 1.654e-05 1.995e-06 180.0 0.3322 1[N1,e-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b IDM_mhc_640_mn1_0.063095_dm_50_la2_0.01_laL_0.01_.slha.py 0.5907 0.06309 640.0 789.307 1[N1,e-]
Non-excluded CMS-SUS-17-009 1.288 1.126 TSelSel IDM_mhc_540_mn1_2.5118e-05_dm_50_la2_0.01_laL_0.01_.slha.py 5.57e-07 2.511e-05 540.0 0.4424 1[N1,e-]
Excluded CMS-EXO-13-006 0.0 0.0 THSCPM1b,THSCPM2b,THSCPM8,THSCPM9 IDM_mhc_120_mn1_0.63095_dm_50_la2_0.01_laL_0.01_.slha.py 19.936 0.6309 120.0 246350.765 1[N1,e-]
Non-excluded CMS-SUS-17-009 2.711 0.8741 TSelSel IDM_mhc_560_mn1_1.9952e-06_dm_50_la2_0.01_laL_0.01_.slha.py 8.568e-05 1.995e-06 560.0 0.03267 1[N1,e-]
Non-excluded CMS-EXO-13-006 1.637 1.907 THSCPM1b,THSCPM2b,THSCPM8,THSCPM9 IDM_mhc_480_mn1_3.1622e-05_dm_50_la2_0.01_laL_0.01_.slha.py 5.515e-05 3.162e-05 480.0 0.7072 1[N1,e-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b,THSCPM2b IDM_mhc_960_mn1_0.00050118_dm_50_la2_0.01_laL_0.01_.slha.py 0.0003115 0.0005011 960.0 2.779 1[N1,e-]
Non-excluded CMS-EXO-13-006 6.729 13.776 THSCPM1b,THSCPM2b,THSCPM8,THSCPM9 IDM_mhc_300_mn1_1.5848e-05_dm_50_la2_0.01_laL_0.01_.slha.py 0.001015 1.584e-05 300.0 0.9177 1[N1,e-]
Non-excluded CMS-SUS-17-009 0.1685 0.06478 TSelSel IDM_mhc_820_mn1_1e-06_dm_50_la2_0.01_laL_0.01_.slha.py 0.0002237 1e-06 820.0 0.007618 1[N1,e-]
