mHch[GeV],mN1[GeV],y_relic,GammaHch_relic[GeV]
920,7.943282347242822e-6,1.4987960847884896e-8,4.111526292869311e-15
920,0.00001,1.3358034166389268e-8,3.2659014222373517e-15
920,0.000012589254117941661,1.1905360482417067e-8,2.5941977115093187e-15
920,0.00001584893192461114,1.0610663698774626e-8,2.060644488708965e-15
920,0.000019952623149688786,9.45676397575457e-9,1.6368280991105133e-15
920,0.000025118864315095822,8.428349765100668e-9,1.300178774513554e-15
920,0.000031622776601683795,7.51177463506531e-9,1.0327687107853318e-15
920,0.000039810717055349695,6.694876190551238e-9,8.203573469165853e-16
920,0.00005011872336272725,5.9668146855180695e-9,6.516330032193451e-16
920,0.00006309573444801929,5.317929186138201e-9,5.176104931353049e-16
920,0.00007943282347242822,4.739609376074507e-9,4.1115262928693103e-16
920,0.0001,4.2241813028139206e-9,3.26590142223735e-16
920,0.00012589254117941674,3.764805548979961e-9,2.5941977115093157e-16
920,0.00015848931924611142,3.3553864774195567e-9,2.0606444887089646e-16
920,0.0001995262314968881,2.990491345801515e-9,1.6368280991105107e-16
920,0.0002511886431509582,2.66527821742652e-9,1.3001787745135527e-16
920,0.00031622776601683794,2.3754317116689274e-9,1.0327687107853305e-16
920,0.00039810717055349735,2.117105741497726e-9,8.20357346916583e-17
920,0.0005011872336272725,1.886872478238393e-9,6.516330032193439e-17
920,0.0006309573444801936,1.6816768663690039e-9,5.176104931353026e-17
920,0.0007943282347242822,1.498796084789603e-9,4.11152629286929e-17
920,0.001,1.3358034166404992e-9,3.2659014222373246e-17
920,0.0012589254117941675,1.190536048243927e-9,2.594197711509281e-17
920,0.001584893192461114,1.0610663698806e-9,2.060644488708922e-17
920,0.0019952623149688807,9.456763975798882e-10,1.6368280991104565e-17
920,0.002511886431509582,8.428349765163265e-10,1.3001787745134844e-17
920,0.0031622776601683794,7.511774635153732e-10,1.0327687107852443e-17
920,0.003981071705534973,6.694876190676136e-10,8.203573469164744e-18
920,0.005011872336272725,5.966814685694497e-10,6.5163300321920674e-18
920,0.006309573444801936,5.317929186387409e-10,5.1761049313513014e-18
920,0.00794328234724282,4.739609376426526e-10,4.111526292867117e-18
920,0.01,4.224181303311161e-10,3.265901422234588e-18
920,0.012589254117941687,3.7648055496823277e-10,2.594197711505834e-18
920,0.01584893192461114,3.35538647841168e-10,2.0606444887045856e-18
920,0.01995262314968879,2.9904913472029274e-10,1.636828099104999e-18
920,0.025118864315095822,2.6652782194060663e-10,1.3001787745066125e-18
920,0.03162277660168379,2.3754317144651105e-10,1.0327687107765934e-18
920,0.039810717055349776,2.1171057454474382e-10,8.203573469055823e-19
920,0.05011872336272725,1.886872483817511e-10,6.516330032054955e-19
920,0.06309573444801943,1.6816768742497168e-10,5.176104931178683e-19
920,0.07943282347242822,1.4987960959214068e-10,4.111526292649809e-19
920,0.1,1.3358034323645903e-10,3.265901421961015e-19
920,0.12589254117941687,1.190536070454796e-10,2.5941977111614265e-19
920,0.15848931924611143,1.061066401254287e-10,2.060644488271001e-19
920,0.19952623149688828,9.456764418963992e-11,1.6368280985591455e-19
920,0.25118864315095824,8.428350391150646e-11,1.3001787738194268e-19
920,0.31622776601683794,7.511775519384448e-11,1.0327687099114772e-19
920,0.39810717055349776,6.694877439685302e-11,8.203573458164662e-20
920,0.5011872336272725,5.966816449967036e-11,6.516330018343796e-20
920,0.6309573444801942,5.317931678489037e-11,5.1761049139173506e-20
920,0.7943282347242822,4.7396128966146096e-11,4.1115262709190715e-20
920,1.,4.224186275711153e-11,3.2659013946036264e-20
940,1.e-6,4.2700435620170507e-8,3.4097505608833843e-14
940,1.2589254117941661e-6,3.805680330519658e-8,2.7084611438766287e-14
940,1.584893192461114e-6,3.391816164812786e-8,2.1514071592348286e-14
940,1.9952623149688787e-6,3.0229593388666e-8,1.708923450968184e-14
940,2.5118864315095823e-6,2.6942153467050225e-8,1.357446148086483e-14
940,3.162277660168379e-6,2.4012219552851867e-8,1.0782578025428127e-14
940,3.981071705534969e-6,2.1400913203152703e-8,8.564906168715159e-15
940,5.011872336272725e-6,1.9073583969228695e-8,6.8033467975746134e-15
940,6.30957344480193e-6,1.6999349606147852e-8,5.4040904519345415e-15
940,7.943282347242822e-6,1.515068628414278e-8,4.292621628975503e-15
940,0.00001,1.350306336411233e-8,3.409750560883383e-15
940,0.000012589254117941661,1.2034617890944532e-8,2.7084611438766294e-15
940,0.00001584893192461114,1.0725864485385467e-8,2.1514071592348283e-15
940,0.000019952623149688786,9.559436784895225e-9,1.708923450968184e-15
940,0.000025118864315095822,8.519857002568102e-9,1.3574461480864827e-15
940,0.000031622776601683795,7.593330546304188e-9,1.0782578025428122e-15
940,0.000039810717055349695,6.767562972953242e-9,8.564906168715159e-16
940,0.00005011872336272725,6.03159684852378e-9,6.803346797574614e-16
940,0.00006309573444801929,5.375666349691373e-9,5.40409045193454e-16
940,0.00007943282347242822,4.791067677256453e-9,4.292621628975503e-16
940,0.0001,4.270043562017098e-9,3.4097505608833826e-16
940,0.00012589254117941674,3.805680330519725e-9,2.708461143876626e-16
940,0.00015848931924611142,3.391816164812882e-9,2.1514071592348283e-16
940,0.0001995262314968881,3.022959338866734e-9,1.7089234509681818e-16
940,0.0002511886431509582,2.694215346705214e-9,1.3574461480864822e-16
940,0.00031622776601683794,2.4012219552854574e-9,1.0782578025428119e-16
940,0.00039810717055349735,2.1400913203156516e-9,8.564906168715139e-17
940,0.0005011872336272725,1.90735839692341e-9,6.803346797574599e-17
940,0.0006309573444801936,1.6999349606155474e-9,5.4040904519345173e-17
940,0.0007943282347242822,1.5150686284153564e-9,4.2926216289754823e-17
940,0.001,1.350306336412756e-9,3.409750560883357e-17
940,0.0012589254117941675,1.2034617890966034e-9,2.7084611438765928e-17
940,0.001584893192461114,1.0725864485415846e-9,2.1514071592347847e-17
940,0.0019952623149688807,9.559436784938135e-10,1.7089234509681276e-17
940,0.002511886431509582,8.519857002628724e-10,1.3574461480864158e-17
940,0.0031622776601683794,7.593330546389815e-10,1.0782578025427269e-17
940,0.003981071705534973,6.76756297307419e-10,8.564906168714073e-18
940,0.005011872336272725,6.031596848694627e-10,6.803346797573257e-18
940,0.006309573444801936,5.375666349932699e-10,5.404090451932829e-18
940,0.00794328234724282,4.791067677597338e-10,4.292621628973354e-18
940,0.01,4.2700435624986115e-10,3.4097505608806782e-18
940,0.012589254117941687,3.805680331199877e-10,2.708461143873217e-18
940,0.01584893192461114,3.3918161657736267e-10,2.15140715923054e-18
940,0.01995262314968879,3.0229593402238234e-10,1.7089234509627856e-18
940,0.025118864315095822,2.694215348622152e-10,1.3574461480796868e-18
940,0.03162277660168379,2.401221957993204e-10,1.0782578025342568e-18
940,0.039810717055349776,2.140091324140445e-10,8.564906168607436e-19
940,0.05011872336272725,1.907358402326075e-10,6.803346797439017e-19
940,0.06309573444801943,1.6999349682470145e-10,5.404090451763824e-19
940,0.07943282347242822,1.5150686391950912e-10,4.292621628760599e-19
940,0.1,1.350306351639536e-10,3.4097505606128335e-19
940,0.12589254117941687,1.2034618106050013e-10,2.7084611435360213e-19
940,0.15848931924611143,1.0725864789230059e-10,2.1514071588060363e-19
940,0.19952623149688828,9.559437214087119e-11,1.7089234504283633e-19
940,0.25118864315095824,8.519857608817795e-11,1.3574461474068932e-19
940,0.31622776601683794,7.593331402654678e-11,1.0782578016872598e-19
940,0.39810717055349776,6.767564182580531e-11,8.564906157944371e-20
940,0.5011872336272725,6.031598557167928e-11,6.803346784015012e-20
940,0.6309573444801942,5.375668763215776e-11,5.404090434864001e-20
940,0.7943282347242822,4.79107108645119e-11,4.292621607484974e-20
940,1.,4.2700483776346654e-11,3.4097505338283977e-20
960,1.e-6,4.315424200618605e-8,3.556709239819168e-14
960,1.2589254117941661e-6,3.846125867246402e-8,2.8251945718931033e-14
960,1.584893192461114e-6,3.427863287363819e-8,2.244131817044468e-14
960,1.9952623149688787e-6,3.05508637065723e-8,1.7825772647215277e-14
960,2.5118864315095823e-6,2.7228485939278743e-8,1.4159514519458877e-14
960,3.162277660168379e-6,2.4267413637343692e-8,1.1247302172794613e-14
960,3.981071705534969e-6,2.1628355170362222e-8,8.934049680326528e-15
960,5.011872336272725e-6,1.9276291835875164e-8,7.0965679115127935e-15
960,6.30957344480193e-6,1.718001318246361e-8,5.6370042617529435e-15
960,7.943282347242822e-6,1.5311702866020798e-8,4.4776316443714615e-15
960,0.00001,1.36465695437662e-8,3.5567092398191666e-15
960,0.000012589254117941661,1.2162517908189035e-8,2.8251945718931033e-15
960,0.00001584893192461114,1.083985549574195e-8,2.2441318170444684e-15
960,0.000019952623149688786,9.661031379814258e-9,1.782577264721529e-15
960,0.000025118864315095822,8.610403280599007e-9,1.4159514519458877e-15
960,0.000031622776601683795,7.674030001543752e-9,1.1247302172794615e-15
960,0.000039810717055349695,6.839486438142384e-9,8.934049680326529e-16
960,0.00005011872336272725,6.095698704347431e-9,7.09656791151279e-16
960,0.00006309573444801929,5.432797188830317e-9,5.637004261752944e-16
960,0.00007943282347242822,4.841985591235404e-9,4.47763164437146e-16
960,0.0001,4.315424200618652e-9,3.556709239819168e-16
960,0.00012589254117941674,3.8461258672464665e-9,2.8251945718931004e-16
960,0.00015848931924611142,3.427863287363912e-9,2.244131817044467e-16
960,0.0001995262314968881,3.05508637065736e-9,1.7825772647215253e-16
960,0.0002511886431509582,2.7228485939280604e-9,1.4159514519458872e-16
960,0.00031622776601683794,2.4267413637346312e-9,1.1247302172794603e-16
960,0.00039810717055349735,2.162835517036592e-9,8.934049680326508e-17
960,0.0005011872336272725,1.9276291835880402e-9,7.096567911512781e-17
960,0.0006309573444801936,1.7180013182470996e-9,5.637004261752922e-17
960,0.0007943282347242822,1.5311702866031243e-9,4.4776316443714405e-17
960,0.001,1.3646569543780955e-9,3.556709239819141e-17
960,0.0012589254117941675,1.216251790820987e-9,2.825194571893067e-17
960,0.001584893192461114,1.083985549577139e-9,2.2441318170444256e-17
960,0.0019952623149688807,9.661031379855837e-10,1.782577264721473e-17
960,0.002511886431509582,8.610403280657748e-10,1.4159514519458212e-17
960,0.0031622776601683794,7.674030001626724e-10,1.1247302172793771e-17
960,0.003981071705534973,6.839486438259584e-10,8.934049680325462e-18
960,0.005011872336272725,6.095698704512988e-10,7.096567911511466e-18
960,0.006309573444801936,5.432797189064168e-10,5.637004261751266e-18
960,0.00794328234724282,4.841985591565731e-10,4.4776316443693564e-18
960,0.01,4.3154242010852503e-10,3.556709239816517e-18
960,0.012589254117941687,3.846125867905553e-10,2.8251945718897615e-18
960,0.01584893192461114,3.4278632882949e-10,2.244131817040268e-18
960,0.01995262314968879,3.0550863719724165e-10,1.7825772647162402e-18
960,0.025118864315095822,2.722848595785625e-10,1.415951451939231e-18
960,0.03162277660168379,2.4267413663585116e-10,1.1247302172710812e-18
960,0.039810717055349776,2.1628355207429197e-10,8.93404968022101e-19
960,0.05011872336272725,1.9276291888233692e-10,7.09656791137998e-19
960,0.06309573444801943,1.7180013256421973e-10,5.637004261585728e-19
960,0.07943282347242822,1.531170297048979e-10,4.477631644160964e-19
960,0.1,1.3646569691332575e-10,3.556709239554168e-19
960,0.12589254117941687,1.2162518116632064e-10,2.825194571559482e-19
960,0.15848931924611143,1.0839855790175577e-10,2.2441318166244707e-19
960,0.19952623149688828,9.661031795712809e-11,1.7825772641927804e-19
960,0.25118864315095824,8.610403868071352e-11,1.415951451280237e-19
960,0.31622776601683794,7.67403083137053e-11,1.124730216441457e-19
960,0.39810717055349776,6.839487610303931e-11,8.934049669776658e-20
960,0.5011872336272725,6.0957003600698e-11,7.096567898231316e-20
960,0.6309573444801942,5.432799527600692e-11,5.637004245032539e-20
960,0.7943282347242822,4.841988894837206e-11,4.477631623321725e-20
960,1.,4.3154288670820924e-11,3.5567092133191126e-20
980,1.e-6,4.360338138895725e-8,3.706777852490669e-14
980,1.2589254117941661e-6,3.886155456871166e-8,2.944398308083979e-14
980,1.584893192461114e-6,3.4635396966699994e-8,2.338818710385506e-14
980,1.9952623149688787e-6,3.086883003920607e-8,1.8577897375606406e-14
980,2.5118864315095823e-6,2.7511873731533534e-8,1.475694842725428e-14
980,3.162277660168379e-6,2.4519983273046426e-8,1.1721860794138168e-14
980,3.981071705534969e-6,2.1853458095126384e-8,9.311004992291544e-15
980,5.011872336272725e-6,1.947691502874787e-8,7.395994159035902e-15
980,6.30957344480193e-6,1.7358818791322795e-8,5.874846984378091e-15
980,7.943282347242822e-6,1.5471063532660123e-8,4.666556834376312e-15
980,0.00001,1.3788599887410121e-8,3.706777852490671e-15
980,0.000012589254117941661,1.2289102585205133e-8,2.9443983080839797e-15
980,0.00001584893192461114,1.0952674207885907e-8,2.3388187103855063e-15
980,0.000019952623149688786,9.761581162851599e-9,1.857789737560641e-15
980,0.000025118864315095822,8.700018369060184e-9,1.4756948427254287e-15
980,0.000031622776601683795,7.753899533205712e-9,1.1721860794138165e-15
980,0.000039810717055349695,6.91067023316441e-9,9.311004992291541e-16
980,0.00005011872336272725,6.159141328440732e-9,7.395994159035902e-16
980,0.00006309573444801929,5.489340487071138e-9,5.874846984378092e-16
980,0.00007943282347242822,4.8923798588377105e-9,4.666556834376311e-16
980,0.0001,4.36033813889577e-9,3.7067778524906695e-16
980,0.00012589254117941674,3.886155456871228e-9,2.9443983080839753e-16
980,0.00015848931924611142,3.4635396966700894e-9,2.3388187103855044e-16
980,0.0001995262314968881,3.086883003920733e-9,1.857789737560639e-16
980,0.0002511886431509582,2.7511873731535334e-9,1.4756948427254271e-16
980,0.00031622776601683794,2.4519983273048967e-9,1.1721860794138157e-16
980,0.00039810717055349735,2.1853458095129964e-9,9.311004992291523e-17
980,0.0005011872336272725,1.9476915028752947e-9,7.395994159035889e-17
980,0.0006309573444801936,1.735881879132996e-9,5.874846984378069e-17
980,0.0007943282347242822,1.5471063532670252e-9,4.666556834376292e-17
980,0.001,1.378859988742443e-9,3.7067778524906445e-17
980,0.0012589254117941675,1.2289102585225336e-9,2.944398308083943e-17
980,0.001584893192461114,1.0952674207914453e-9,2.3388187103854643e-17
980,0.0019952623149688807,9.761581162891918e-10,1.8577897375605877e-17
980,0.002511886431509582,8.700018369117142e-10,1.4756948427253633e-17
980,0.0031622776601683794,7.753899533286169e-10,1.1721860794137345e-17
980,0.003981071705534973,6.910670233278053e-10,9.311004992290495e-18
980,0.005011872336272725,6.159141328601265e-10,7.395994159034603e-18
980,0.006309573444801936,5.489340487297891e-10,5.874846984376446e-18
980,0.00794328234724282,4.892379859158014e-10,4.666556834374249e-18
980,0.01,4.3603381393482105e-10,3.706777852488074e-18
980,0.012589254117941687,3.886155457510315e-10,2.9443983080807042e-18
980,0.01584893192461114,3.4635396975728267e-10,2.3388187103813904e-18
980,0.01995262314968879,3.0868830051958835e-10,1.857789737555459e-18
980,0.025118864315095822,2.7511873749547303e-10,1.4756948427189054e-18
980,0.03162277660168379,2.4519983298491547e-10,1.172186079405605e-18
980,0.039810717055349776,2.1853458131068554e-10,9.311004992188145e-19
980,0.05011872336272725,1.9476915079517573e-10,7.39599415890576e-19
980,0.06309573444801943,1.7358818863036886e-10,5.874846984214236e-19
980,0.07943282347242822,1.547106363395899e-10,4.666556834170044e-19
980,0.1,1.3788600030498575e-10,3.7067778522309953e-19
980,0.12589254117941687,1.2289102787322938e-10,2.9443983077570633e-19
980,0.15848931924611143,1.095267449338491e-10,2.3388187099739483e-19
980,0.19952623149688828,9.761581566129657e-11,1.8577897370425178e-19
980,0.25118864315095824,8.700018938705608e-11,1.4756948420731543e-19
980,0.31622776601683794,7.753900337851296e-11,1.172186078592653e-19
980,0.39810717055349776,6.910671369756569e-11,9.311004981953685e-20
980,0.5011872336272725,6.159142933919993e-11,7.395994146021333e-20
980,0.6309573444801942,5.489342754871211e-11,5.874846967993706e-20
980,0.7943282347242822,4.892383062191241e-11,4.6665568137496014e-20
980,1.,4.3603426637546326e-11,3.706777826523171e-20
1000,1.e-6,4.4047950640978375e-8,3.859948936753943e-14
1000,1.2589254117941661e-6,3.9257777331640906e-8,3.066066425057629e-14
1000,1.584893192461114e-6,3.4988530875870626e-8,2.4354631309634116e-14
1000,1.9952623149688787e-6,3.1183560967041226e-8,1.9345571295542396e-14
1000,2.5118864315095823e-6,2.7792377966226328e-8,1.5366733496920908e-14
1000,3.162277660168379e-6,2.4769982935366864e-8,1.2206230292087682e-14
1000,3.981071705534969e-6,2.2076270528702595e-8,9.695753360552069e-15
1000,5.011872336272725e-6,1.967549681920053e-8,7.701610651209332e-15
1000,6.30957344480193e-6,1.7535804998360008e-8,6.117606793108839e-15
1000,7.943282347242822e-6,1.5628802655718774e-8,4.859387804707411e-15
