SModelS_status Analysis Disp MT_displaced_xsec Tx file r_max m(N1) m(H+) ctau(H+) BR(H+)
Excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b IDM_mhc_620_mn1_0.19952_dm_5_la2_0.01_laL_0.01_.slha.py 2.847 0.1995 620.0 2662.981 1[N1,e-]
Non-excluded CMS-SUS-17-009 66.525 16.849 TSelSel IDM_mhc_260_mn1_3.1622e-06_dm_5_la2_0.01_laL_0.01_.slha.py 5.031e-05 3.162e-06 260.0 0.2457 1[N1,e-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b IDM_mhc_860_mn1_0.12589_dm_5_la2_0.01_laL_0.01_.slha.py 0.402 0.1258 860.0 869.281 1[N1,e-]
Non-excluded CMS-EXO-13-006 46.186 31.66 THSCPM1b,THSCPM2b IDM_mhc_220_mn1_1e-05_dm_5_la2_0.01_laL_0.01_.slha.py 0.0499 1e-05 220.0 1.096 1[N1,e-]
Excluded ATLAS-SUSY-2016-32 0.0 0.04508 THSCPM1b IDM_mhc_700_mn1_0.01_dm_5_la2_0.01_laL_0.01_.slha.py 1.195 0.01 700.0 104.405 1[N1,e-]
Non-excluded CMS-SUS-17-009 20.904 4.617 TSelSel IDM_mhc_360_mn1_7.9432e-06_dm_5_la2_0.01_laL_0.01_.slha.py 1.357e-05 7.943e-06 360.0 0.3177 1[N1,e-]
Excluded ATLAS-SUSY-2016-32 0.0 0.005301 THSCPM1b IDM_mhc_740_mn1_0.025118_dm_5_la2_0.01_laL_0.01_.slha.py 1.008 0.02511 740.0 234.913 1[N1,e-]
Excluded ATLAS-SUSY-2016-32 0.0 0.3598 THSCPM1b IDM_mhc_300_mn1_0.015848_dm_5_la2_0.01_laL_0.01_.slha.py 52.317 0.01584 300.0 917.799 1[N1,e-]
Excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b IDM_mhc_360_mn1_0.50118_dm_5_la2_0.01_laL_0.01_.slha.py 27.945 0.5011 360.0 20053.553 1[N1,e-]
Excluded ATLAS-SUSY-2016-32 0.0 0.05093 THSCPM1b IDM_mhc_160_mn1_0.31622_dm_5_la2_0.01_laL_0.01_.slha.py 128.799 0.3162 160.0 67347.086 1[N1,e-]
Excluded ATLAS-SUSY-2016-32 0.0 0.931 THSCPM1b IDM_mhc_460_mn1_0.0019952_dm_5_la2_0.01_laL_0.01_.slha.py 6.363 0.001995 460.0 48.602 1[N1,e-]
Non-excluded CMS-SUS-17-009 10.186 1.297 TSelSel IDM_mhc_480_mn1_6.3095e-06_dm_5_la2_0.01_laL_0.01_.slha.py 2.51e-05 6.309e-06 480.0 0.1409 1[N1,e-]
Non-excluded CMS-EXO-13-006 0.3454 0.04551 THSCPM1b,THSCPM2b IDM_mhc_800_mn1_6.3095e-05_dm_5_la2_0.01_laL_0.01_.slha.py 1.384e-07 6.309e-05 800.0 0.5046 1[N1,e-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.1387 THSCPM1b IDM_mhc_740_mn1_0.0015848_dm_5_la2_0.01_laL_0.01_.slha.py 0.2211 0.001584 740.0 14.836 1[N1,e-]
Excluded ATLAS-SUSY-2016-32 0.0 0.086 THSCPM1b IDM_mhc_240_mn1_0.1_dm_5_la2_0.01_laL_0.01_.slha.py 90.511 0.1 240.0 9177.998 1[N1,e-]
Excluded CMS-EXO-13-006 0.0 16.523 THSCPM1b,THSCPM2b IDM_mhc_280_mn1_5.0118e-05_dm_5_la2_0.01_laL_0.01_.slha.py 1.097 5.011e-05 280.0 3.344 1[N1,e-]
Excluded ATLAS-SUSY-2016-32 0.0 0.01846 THSCPM1b IDM_mhc_240_mn1_0.3981_dm_5_la2_0.01_laL_0.01_.slha.py 90.754 0.3981 240.0 36474.484 1[N1,e-]
Excluded ATLAS-SUSY-2016-32 0.0 0.4502 THSCPM1b IDM_mhc_540_mn1_0.0025118_dm_5_la2_0.01_laL_0.01_.slha.py 3.147 0.002511 540.0 44.243 1[N1,e-]
Excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b IDM_mhc_720_mn1_0.079432_dm_5_la2_0.01_laL_0.01_.slha.py 1.354 0.07943 720.0 786.163 1[N1,e-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b,THSCPM2b IDM_mhc_980_mn1_0.00019952_dm_5_la2_0.01_laL_0.01_.slha.py 2.025e-06 0.0001995 980.0 1.06 1[N1,e-]
Excluded ATLAS-SUSY-2016-32 0.0 0.09288 THSCPM1b IDM_mhc_620_mn1_0.0079432_dm_5_la2_0.01_laL_0.01_.slha.py 2.291 0.007943 620.0 106.089 1[N1,e-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.02659 THSCPM1b,THSCPM2b IDM_mhc_880_mn1_0.00012589_dm_5_la2_0.01_laL_0.01_.slha.py 6.432e-07 0.0001258 880.0 0.8326 1[N1,e-]
Non-excluded CMS-EXO-13-006 174.812 267.749 THSCPM1b,THSCPM2b IDM_mhc_120_mn1_1e-06_dm_5_la2_0.01_laL_0.01_.slha.py 2.631e-05 1e-06 120.0 0.3907 1[N1,e-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b,THSCPM2b IDM_mhc_940_mn1_3.981e-06_dm_5_la2_0.01_laL_0.01_.slha.py 3.859e-10 3.981e-06 940.0 0.02305 1[N1,e-]
Excluded CMS-EXO-12-026 0.0 0.01156 THSCPM1b IDM_mhc_140_mn1_1.0_dm_5_la2_0.01_laL_0.01_.slha.py 53.199 1.0 140.0 281895.661 1[N1,e-]
Excluded ATLAS-SUSY-2016-32 0.0 16.475 THSCPM1b IDM_mhc_200_mn1_0.00063095_dm_5_la2_0.01_laL_0.01_.slha.py 128.934 0.0006309 200.0 84.327 1[N1,e-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.01661 THSCPM1b IDM_mhc_760_mn1_0.019952_dm_5_la2_0.01_laL_0.01_.slha.py 0.7842 0.01995 760.0 176.184 1[N1,e-]
Non-excluded CMS-SUS-17-009 2.608 0.2982 TSelSel IDM_mhc_620_mn1_1.2589e-05_dm_5_la2_0.01_laL_0.01_.slha.py 5.242e-06 1.258e-05 620.0 0.1686 1[N1,e-]
Non-excluded CMS-PAS-EXO-16-036 0.0 0.01437 THSCPM1b IDM_mhc_920_mn1_0.0025118_dm_5_la2_0.01_laL_0.01_.slha.py 0.03206 0.002511 920.0 15.178 1[N1,e-]
Non-excluded CMS-SUS-17-009 8.485 0.838 TSelSel IDM_mhc_520_mn1_3.981e-06_dm_5_la2_0.01_laL_0.01_.slha.py 6.068e-05 3.981e-06 520.0 0.0756 1[N1,e-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.04379 THSCPM1b,THSCPM2b IDM_mhc_860_mn1_0.00050118_dm_5_la2_0.01_laL_0.01_.slha.py 0.003395 0.0005011 860.0 3.467 1[N1,e-]
Non-excluded CMS-EXO-13-006 6.019 1.909 THSCPM1b,THSCPM2b IDM_mhc_440_mn1_3.1622e-05_dm_5_la2_0.01_laL_0.01_.slha.py 0.0009157 3.162e-05 440.0 0.8432 1[N1,e-]
Non-excluded CMS-PAS-EXO-16-036 0.0 0.08975 THSCPM1b IDM_mhc_780_mn1_0.00063095_dm_5_la2_0.01_laL_0.01_.slha.py 0.02164 0.0006309 780.0 5.304 1[N1,e-]
Excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b IDM_mhc_480_mn1_0.19952_dm_5_la2_0.01_laL_0.01_.slha.py 8.668 0.1995 480.0 4454.333 1[N1,e-]
Excluded ATLAS-SUSY-2016-32 0.0 0.1172 THSCPM1b IDM_mhc_560_mn1_0.01_dm_5_la2_0.01_laL_0.01_.slha.py 4.431 0.01 560.0 163.08 1[N1,e-]
Excluded CMS-EXO-13-006 0.0 671.585 THSCPM1b,THSCPM2b IDM_mhc_100_mn1_6.3095e-06_dm_5_la2_0.01_laL_0.01_.slha.py 15.871 6.309e-06 100.0 3.627 1[N1,e-]
Excluded ATLAS-SUSY-2016-32 0.0 2.634 THSCPM1b IDM_mhc_240_mn1_0.0031622_dm_5_la2_0.01_laL_0.01_.slha.py 86.521 0.003162 240.0 289.76 1[N1,e-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.06848 THSCPM1b IDM_mhc_800_mn1_0.0019952_dm_5_la2_0.01_laL_0.01_.slha.py 0.138 0.001995 800.0 15.913 1[N1,e-]
Excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b IDM_mhc_300_mn1_0.63095_dm_5_la2_0.01_laL_0.01_.slha.py 53.666 0.6309 300.0 36609.826 1[N1,e-]
Excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b IDM_mhc_680_mn1_0.25118_dm_5_la2_0.01_laL_0.01_.slha.py 1.76 0.2511 680.0 2783.172 1[N1,e-]
Non-excluded CMS-SUS-17-009 0.7499 0.08073 TSelSel IDM_mhc_760_mn1_2.5118e-05_dm_5_la2_0.01_laL_0.01_.slha.py 9.195e-07 2.511e-05 760.0 0.2227 1[N1,e-]
Non-excluded CMS-EXO-13-006 0.8806 0.1522 THSCPM1b,THSCPM2b IDM_mhc_700_mn1_5.0118e-05_dm_5_la2_0.01_laL_0.01_.slha.py 8.02e-07 5.011e-05 700.0 0.5234 1[N1,e-]
Excluded CMS-EXO-12-026 0.0 23.626 THSCPM1b IDM_mhc_100_mn1_0.0012589_dm_5_la2_0.01_laL_0.01_.slha.py 114.645 0.001258 100.0 722.809 1[N1,e-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b,THSCPM2b IDM_mhc_940_mn1_1e-06_dm_5_la2_0.01_laL_0.01_.slha.py 5.643e-10 1e-06 940.0 0.005786 1[N1,e-]
Excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b IDM_mhc_740_mn1_0.12589_dm_5_la2_0.01_laL_0.01_.slha.py 1.094 0.1258 740.0 1174.565 1[N1,e-]
Non-excluded CMS-EXO-13-006 14.358 7.516 THSCPM1b,THSCPM2b IDM_mhc_320_mn1_1.9952e-05_dm_5_la2_0.01_laL_0.01_.slha.py 0.007872 1.995e-05 320.0 1.011 1[N1,e-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b IDM_mhc_900_mn1_0.19952_dm_5_la2_0.01_laL_0.01_.slha.py 0.3205 0.1995 900.0 1256.859 1[N1,e-]
Non-excluded CMS-SUS-17-009 5.028 0.8381 TSelSel IDM_mhc_520_mn1_1.5848e-05_dm_5_la2_0.01_laL_0.01_.slha.py 3.858e-06 1.584e-05 520.0 0.3012 1[N1,e-]
Excluded ATLAS-SUSY-2016-32 0.0 0.08373 THSCPM1b IDM_mhc_680_mn1_0.0063095_dm_5_la2_0.01_laL_0.01_.slha.py 1.259 0.006309 680.0 69.974 1[N1,e-]
Excluded ATLAS-SUSY-2016-32 0.0 0.755 THSCPM1b IDM_mhc_360_mn1_0.0050118_dm_5_la2_0.01_laL_0.01_.slha.py 24.822 0.005011 360.0 200.535 1[N1,e-]
Excluded ATLAS-SUSY-2016-32 0.0 2.077 THSCPM1b IDM_mhc_420_mn1_0.001_dm_5_la2_0.01_laL_0.01_.slha.py 6.923 0.001 420.0 29.276 1[N1,e-]
Non-excluded CMS-EXO-13-006 0.502 0.08073 THSCPM1b,THSCPM2b IDM_mhc_760_mn1_6.3095e-05_dm_5_la2_0.01_laL_0.01_.slha.py 4.574e-07 6.309e-05 760.0 0.5589 1[N1,e-]
Non-excluded CMS-PAS-EXO-16-036 0.0 0.0 THSCPM1b IDM_mhc_980_mn1_0.0019952_dm_5_la2_0.01_laL_0.01_.slha.py 0.0072 0.001995 980.0 10.608 1[N1,e-]
Excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b IDM_mhc_700_mn1_0.063095_dm_5_la2_0.01_laL_0.01_.slha.py 1.449 0.06309 700.0 659.956 1[N1,e-]
Non-excluded CMS-SUS-17-009 49.072 5.832 TSelSel IDM_mhc_340_mn1_1.5848e-06_dm_5_la2_0.01_laL_0.01_.slha.py 0.0003119 1.584e-06 340.0 0.07123 1[N1,e-]
Excluded ATLAS-SUSY-2016-32 0.0 0.07248 THSCPM1b IDM_mhc_700_mn1_0.0063095_dm_5_la2_0.01_laL_0.01_.slha.py 1.044 0.006309 700.0 65.995 1[N1,e-]
Excluded CMS-EXO-13-006 92.443 510.597 THSCPM1b,THSCPM2b IDM_mhc_100_mn1_2.5118e-06_dm_5_la2_0.01_laL_0.01_.slha.py 1.06 2.511e-06 100.0 1.44 1[N1,e-]
Excluded ATLAS-SUSY-2016-32 0.0 0.1735 THSCPM1b IDM_mhc_420_mn1_0.015848_dm_5_la2_0.01_laL_0.01_.slha.py 14.928 0.01584 420.0 464.298 1[N1,e-]
Non-excluded CMS-EXO-13-006 38.107 99.298 THSCPM1b,THSCPM2b IDM_mhc_160_mn1_5.0118e-06_dm_5_la2_0.01_laL_0.01_.slha.py 0.05738 5.011e-06 160.0 1.066 1[N1,e-]
Non-excluded CMS-SUS-17-009 8.777 0.7021 TSelSel IDM_mhc_540_mn1_1.9952e-06_dm_5_la2_0.01_laL_0.01_.slha.py 0.0002412 1.995e-06 540.0 0.03517 1[N1,e-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b,THSCPM2b IDM_mhc_1000_mn1_7.9432e-05_dm_5_la2_0.01_laL_0.01_.slha.py 1.481e-09 7.943e-05 1000.0 0.406 1[N1,e-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b IDM_mhc_780_mn1_0.025118_dm_5_la2_0.01_laL_0.01_.slha.py 0.6081 0.02511 780.0 211.27 1[N1,e-]
Excluded ATLAS-SUSY-2016-32 0.0 16.94 THSCPM1b IDM_mhc_240_mn1_0.0003981_dm_5_la2_0.01_laL_0.01_.slha.py 53.582 0.0003981 240.0 36.474 1[N1,e-]
Non-excluded CMS-PAS-EXO-16-036 0.0 0.0 THSCPM1b IDM_mhc_1000_mn1_0.0063095_dm_5_la2_0.01_laL_0.01_.slha.py 0.01537 0.006309 1000.0 32.242 1[N1,e-]
Excluded CMS-EXO-13-006 0.0 257.622 THSCPM1b,THSCPM2b IDM_mhc_100_mn1_0.0001_dm_5_la2_0.01_laL_0.01_.slha.py 95.063 0.0001 100.0 57.529 1[N1,e-]
Non-excluded CMS-SUS-17-009 86.087 31.504 TSelSel IDM_mhc_220_mn1_3.1622e-06_dm_5_la2_0.01_laL_0.01_.slha.py 3.26e-05 3.162e-06 220.0 0.3467 1[N1,e-]
Excluded ATLAS-SUSY-2016-32 0.0 10.043 THSCPM1b IDM_mhc_280_mn1_0.00050118_dm_5_la2_0.01_laL_0.01_.slha.py 30.201 0.0005011 280.0 33.445 1[N1,e-]
Excluded ATLAS-SUSY-2016-32 0.0 0.4041 THSCPM1b IDM_mhc_160_mn1_0.03981_dm_5_la2_0.01_laL_0.01_.slha.py 128.729 0.03981 160.0 8468.968 1[N1,e-]
Excluded CMS-EXO-12-026 0.0 0.03791 THSCPM1b IDM_mhc_100_mn1_0.79432_dm_5_la2_0.01_laL_0.01_.slha.py 116.881 0.7943 100.0 456775.378 1[N1,e-]
Non-excluded CMS-SUS-17-009 0.6501 0.04551 TSelSel IDM_mhc_800_mn1_1e-05_dm_5_la2_0.01_laL_0.01_.slha.py 4.573e-06 1e-05 800.0 0.07988 1[N1,e-]
Excluded CMS-EXO-13-006 0.0 67.967 THSCPM1b,THSCPM2b IDM_mhc_140_mn1_0.00025118_dm_5_la2_0.01_laL_0.01_.slha.py 43.77 0.0002511 140.0 70.726 1[N1,e-]
Non-excluded CMS-EXO-13-006 0.0 0.2378 THSCPM1b,THSCPM2b IDM_mhc_700_mn1_0.00050118_dm_5_la2_0.01_laL_0.01_.slha.py 0.05272 0.0005011 700.0 5.234 1[N1,e-]
Excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b IDM_mhc_680_mn1_1.0_dm_5_la2_0.01_laL_0.01_.slha.py 1.771 1.0 680.0 11085.784 1[N1,e-]
Excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b IDM_mhc_500_mn1_0.19952_dm_5_la2_0.01_laL_0.01_.slha.py 7.057 0.1995 500.0 4102.431 1[N1,e-]
Excluded CMS-EXO-13-006 0.0 7.11 THSCPM1b,THSCPM2b IDM_mhc_360_mn1_0.00019952_dm_5_la2_0.01_laL_0.01_.slha.py 3.991 0.0001995 360.0 7.988 1[N1,e-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b,THSCPM2b IDM_mhc_940_mn1_1.2589e-05_dm_5_la2_0.01_laL_0.01_.slha.py 3.725e-10 1.258e-05 940.0 0.07281 1[N1,e-]
Excluded ATLAS-SUSY-2016-32 0.0 25.201 THSCPM1b IDM_mhc_260_mn1_0.00012589_dm_5_la2_0.01_laL_0.01_.slha.py 11.661 0.0001258 260.0 9.768 1[N1,e-]
Excluded CMS-EXO-13-006 0.0 514.68 THSCPM1b,THSCPM2b IDM_mhc_100_mn1_3.981e-05_dm_5_la2_0.01_laL_0.01_.slha.py 81.047 3.981e-05 100.0 22.891 1[N1,e-]
Non-excluded CMS-EXO-13-006 1.674 1.045 THSCPM1b,THSCPM2b IDM_mhc_500_mn1_7.9432e-05_dm_5_la2_0.01_laL_0.01_.slha.py 0.02101 7.943e-05 500.0 1.63 1[N1,e-]
Excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b IDM_mhc_700_mn1_0.25118_dm_5_la2_0.01_laL_0.01_.slha.py 1.489 0.2511 700.0 2627.522 1[N1,e-]
Non-excluded CMS-SUS-17-009 0.269 0.03036 TSelSel IDM_mhc_860_mn1_5.0118e-05_dm_5_la2_0.01_laL_0.01_.slha.py 1.729e-07 5.011e-05 860.0 0.3467 1[N1,e-]
Excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b IDM_mhc_280_mn1_0.63095_dm_5_la2_0.01_laL_0.01_.slha.py 53.565 0.6309 280.0 42163.881 1[N1,e-]
Non-excluded CMS-SUS-17-009 0.5062 0.04551 TSelSel IDM_mhc_800_mn1_2.5118e-05_dm_5_la2_0.01_laL_0.01_.slha.py 7.291e-07 2.511e-05 800.0 0.2009 1[N1,e-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b IDM_mhc_880_mn1_0.19952_dm_5_la2_0.01_laL_0.01_.slha.py 0.3576 0.1995 880.0 1315.513 1[N1,e-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b,THSCPM2b IDM_mhc_980_mn1_7.9432e-06_dm_5_la2_0.01_laL_0.01_.slha.py 9.746e-10 7.943e-06 980.0 0.04225 1[N1,e-]
Excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b IDM_mhc_580_mn1_0.1_dm_5_la2_0.01_laL_0.01_.slha.py 4.47 0.1 580.0 1529.666 1[N1,e-]
Non-excluded CMS-SUS-17-009 13.68 1.296 TSelSel IDM_mhc_480_mn1_2.5118e-06_dm_5_la2_0.01_laL_0.01_.slha.py 0.0001571 2.511e-06 480.0 0.05605 1[N1,e-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b IDM_mhc_920_mn1_0.015848_dm_5_la2_0.01_laL_0.01_.slha.py 0.07581 0.01584 920.0 95.789 1[N1,e-]
Excluded ATLAS-SUSY-2016-32 0.0 78.066 THSCPM1b IDM_mhc_160_mn1_0.00015848_dm_5_la2_0.01_laL_0.01_.slha.py 55.922 0.0001584 160.0 33.731 1[N1,e-]
Non-excluded CMS-EXO-13-006 0.0 1.298 THSCPM1b,THSCPM2b IDM_mhc_520_mn1_0.00031622_dm_5_la2_0.01_laL_0.01_.slha.py 0.4652 0.0003162 520.0 6.016 1[N1,e-]
Non-excluded CMS-EXO-13-006 0.0 0.06005 THSCPM1b,THSCPM2b IDM_mhc_820_mn1_0.00050118_dm_5_la2_0.01_laL_0.01_.slha.py 0.006018 0.0005011 820.0 3.816 1[N1,e-]
Non-excluded CMS-SUS-17-009 0.4185 0.02657 TSelSel IDM_mhc_880_mn1_3.1622e-06_dm_5_la2_0.01_laL_0.01_.slha.py 4.107e-05 3.162e-06 880.0 0.02088 1[N1,e-]
Non-excluded CMS-EXO-13-006 48.561 276.375 THSCPM1b,THSCPM2b IDM_mhc_120_mn1_3.981e-06_dm_5_la2_0.01_laL_0.01_.slha.py 0.8343 3.981e-06 120.0 1.553 1[N1,e-]
Non-excluded CMS-SUS-17-009 2.05 0.2179 TSelSel IDM_mhc_660_mn1_1.2589e-05_dm_5_la2_0.01_laL_0.01_.slha.py 5.275e-06 1.258e-05 660.0 0.1483 1[N1,e-]
Excluded ATLAS-SUSY-2016-32 0.0 0.3498 THSCPM1b IDM_mhc_340_mn1_0.012589_dm_5_la2_0.01_laL_0.01_.slha.py 33.322 0.01258 340.0 565.406 1[N1,e-]
Non-excluded CMS-EXO-13-006 7.198 2.93 THSCPM1b,THSCPM2b IDM_mhc_400_mn1_3.1622e-05_dm_5_la2_0.01_laL_0.01_.slha.py 0.007684 3.162e-05 400.0 1.022 1[N1,e-]
Excluded ATLAS-SUSY-2016-32 0.0 0.02324 THSCPM1b IDM_mhc_240_mn1_0.31622_dm_5_la2_0.01_laL_0.01_.slha.py 90.714 0.3162 240.0 28976.059 1[N1,e-]
Excluded CMS-EXO-13-006 0.0 0.7518 THSCPM1b,THSCPM2b IDM_mhc_120_mn1_0.031622_dm_5_la2_0.01_laL_0.01_.slha.py 73.682 0.03162 120.0 12332.935 1[N1,e-]
Excluded CMS-EXO-12-026 0.0 0.6007 THSCPM1b IDM_mhc_100_mn1_0.050118_dm_5_la2_0.01_laL_0.01_.slha.py 116.827 0.05011 100.0 28806.855 1[N1,e-]
Non-excluded CMS-EXO-13-006 25.872 166.367 THSCPM1b,THSCPM2b IDM_mhc_140_mn1_6.3095e-06_dm_5_la2_0.01_laL_0.01_.slha.py 0.8191 6.309e-06 140.0 1.777 1[N1,e-]
Excluded ATLAS-SUSY-2016-32 0.0 0.1853 THSCPM1b IDM_mhc_640_mn1_0.0031622_dm_5_la2_0.01_laL_0.01_.slha.py 1.335 0.003162 640.0 39.544 1[N1,e-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b IDM_mhc_900_mn1_0.3981_dm_5_la2_0.01_laL_0.01_.slha.py 0.3236 0.3981 900.0 2513.719 1[N1,e-]
Non-excluded CMS-SUS-17-009 3.863 0.5823 TSelSel IDM_mhc_560_mn1_1.5848e-05_dm_5_la2_0.01_laL_0.01_.slha.py 3.827e-06 1.584e-05 560.0 0.2596 1[N1,e-]
Excluded ATLAS-SUSY-2016-32 0.0 1.015 THSCPM1b IDM_mhc_280_mn1_0.0063095_dm_5_la2_0.01_laL_0.01_.slha.py 53.069 0.006309 280.0 421.638 1[N1,e-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.05547 THSCPM1b IDM_mhc_760_mn1_0.0050118_dm_5_la2_0.01_laL_0.01_.slha.py 0.5233 0.005011 760.0 44.443 1[N1,e-]
Non-excluded CMS-EXO-13-006 11.658 4.615 THSCPM1b,THSCPM2b IDM_mhc_360_mn1_1.9952e-05_dm_5_la2_0.01_laL_0.01_.slha.py 0.002178 1.995e-05 360.0 0.7988 1[N1,e-]
Non-excluded CMS-SUS-17-009 1.072 0.1312 TSelSel IDM_mhc_720_mn1_2.5118e-05_dm_5_la2_0.01_laL_0.01_.slha.py 1.099e-06 2.511e-05 720.0 0.2482 1[N1,e-]
Non-excluded CMS-SUS-17-009 0.6715 0.1035 TSelSel IDM_mhc_740_mn1_5.0118e-05_dm_5_la2_0.01_laL_0.01_.slha.py 2.542e-07 5.011e-05 740.0 0.4687 1[N1,e-]
Excluded ATLAS-SUSY-2016-32 0.0 0.9664 THSCPM1b IDM_mhc_500_mn1_0.0012589_dm_5_la2_0.01_laL_0.01_.slha.py 2.81 0.001258 500.0 25.895 1[N1,e-]
Non-excluded CMS-EXO-13-006 4.048 1.296 THSCPM1b,THSCPM2b IDM_mhc_480_mn1_3.981e-05_dm_5_la2_0.01_laL_0.01_.slha.py 0.0006431 3.981e-05 480.0 0.8888 1[N1,e-]
Non-excluded CMS-SUS-17-009 47.354 4.615 TSelSel IDM_mhc_360_mn1_1e-06_dm_5_la2_0.01_laL_0.01_.slha.py 0.0008425 1e-06 360.0 0.04002 1[N1,e-]
Non-excluded CMS-SUS-17-009 26.582 7.494 TSelSel IDM_mhc_320_mn1_7.9432e-06_dm_5_la2_0.01_laL_0.01_.slha.py 1.127e-05 7.943e-06 320.0 0.4035 1[N1,e-]
Non-excluded CMS-PAS-EXO-16-036 0.0 0.0 THSCPM1b IDM_mhc_960_mn1_0.0012589_dm_5_la2_0.01_laL_0.01_.slha.py 0.004112 0.001258 960.0 6.972 1[N1,e-]
Excluded ATLAS-SUSY-2016-32 0.0 2.495 THSCPM1b IDM_mhc_340_mn1_0.0015848_dm_5_la2_0.01_laL_0.01_.slha.py 24.819 0.001584 340.0 71.237 1[N1,e-]
Excluded ATLAS-SUSY-2016-32 0.0 0.01054 THSCPM1b IDM_mhc_460_mn1_0.12589_dm_5_la2_0.01_laL_0.01_.slha.py 10.347 0.1258 460.0 3064.083 1[N1,e-]
Non-excluded CMS-SUS-17-009 0.2708 0.03469 TSelSel IDM_mhc_840_mn1_6.3095e-05_dm_5_la2_0.01_laL_0.01_.slha.py 1.114e-07 6.309e-05 840.0 0.4578 1[N1,e-]
Excluded ATLAS-SUSY-2016-32 0.0 0.02438 THSCPM1b IDM_mhc_340_mn1_0.15848_dm_5_la2_0.01_laL_0.01_.slha.py 34.65 0.1584 340.0 7123.717 1[N1,e-]
Excluded ATLAS-SUSY-2016-32 0.0 1.237 THSCPM1b IDM_mhc_220_mn1_0.0079432_dm_5_la2_0.01_laL_0.01_.slha.py 120.106 0.007943 220.0 869.281 1[N1,e-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b IDM_mhc_820_mn1_0.25118_dm_5_la2_0.01_laL_0.01_.slha.py 0.5513 0.2511 820.0 1915.795 1[N1,e-]
Excluded CMS-EXO-12-026 0.0 7.619 THSCPM1b IDM_mhc_140_mn1_0.0025118_dm_5_la2_0.01_laL_0.01_.slha.py 52.16 0.002511 140.0 707.265 1[N1,e-]
Excluded CMS-EXO-13-006 0.0 98.036 THSCPM1b,THSCPM2b IDM_mhc_180_mn1_3.1622e-05_dm_5_la2_0.01_laL_0.01_.slha.py 11.218 3.162e-05 180.0 5.262 1[N1,e-]
Excluded ATLAS-SUSY-2016-32 0.0 11.684 THSCPM1b IDM_mhc_240_mn1_0.00063095_dm_5_la2_0.01_laL_0.01_.slha.py 66.937 0.0006309 240.0 57.867 1[N1,e-]
Non-excluded ATLAS-SUSY-2016-32 0.0 0.0 THSCPM1b IDM_mhc_880_mn1_0.3981_dm_5_la2_0.01_laL_0.01_.slha.py 0.3609 0.3981 880.0 2631.026 1[N1,e-]
Excluded ATLAS-SUSY-2016-32 0.0 0.2145 THSCPM1b IDM_mhc_600_mn1_0.003981_dm_5_la2_0.01_laL_0.01_.slha.py 2.511 0.003981 600.0 56.703 1[N1,e-]
Non-excluded CMS-EXO-13-006 0.4322 0.1034 THSCPM1b,THSCPM2b IDM_mhc_740_mn1_0.0001_dm_5_la2_0.01_laL_0.01_.slha.py 4.701e-05 0.0001 740.0 0.9351 1[N1,e-]
Non-excluded CMS-SUS-17-009 66.107 12.683 TSelSel IDM_mhc_280_mn1_2.5118e-06_dm_5_la2_0.01_laL_0.01_.slha.py 9.179e-05 2.511e-06 280.0 0.1672 1[N1,e-]
